block_time,token_id,original_amount
2021-06-11 16:00:00,78000046,0.17
2021-06-11 16:00:00,78000031,0.17
2021-06-11 16:00:00,78000045,0.17
2021-06-11 16:00:00,78000052,0.17
2021-06-11 16:00:00,78000053,0.17
2021-06-11 16:00:00,78000039,0.17
2021-06-11 16:00:00,78000044,0.17
2021-06-11 16:00:00,78000049,0.17
2021-06-11 16:00:00,78000042,0.17
2021-06-11 16:00:00,78000026,0.17
2021-06-11 16:00:00,78000024,0.17
2021-06-11 16:00:00,78000028,0.17
2021-06-11 16:00:00,78000020,0.17
2021-06-11 16:00:00,78000010,0.17
2021-06-11 16:00:00,78000017,0.17
2021-06-11 16:00:00,78000007,0.17
2021-06-11 16:00:00,78000012,0.17
2021-06-11 16:00:00,78000013,0.17
2021-06-11 16:00:00,78000016,0.17
2021-06-11 16:00:00,78000008,0.17
2021-06-11 16:00:00,78000019,0.17
2021-06-11 16:00:00,78000014,0.17
2021-06-11 16:00:00,78000011,0.17
2021-06-11 16:00:00,78000015,0.17
2021-06-11 16:00:00,78000006,0.17
2021-06-11 16:00:00,78000018,0.17
2021-06-11 16:00:00,78000009,0.17
2021-06-11 15:59:00,78000001,0.17
2021-06-11 15:59:00,78000002,0.17
2021-06-11 15:59:00,78000005,0.17
2021-06-11 15:59:00,78000003,0.17
2021-06-11 15:59:00,78000004,0.17
